PoliceStation,Year,Type,Date,Time,Latitude,Longitude
Banashankari,2016,Murder,29-07-2016,21:00:00,12.93297,77.58381
Banashankari,2016,Murder,13-11-2016,23:45:00,12.930433,77.549761
Banashankari,2017,Murder,10-05-2017,21:00:00,12.923736,77.58182
Banashankari,2017,Murder,19-07-2017,19:30:00,12.924123,77.576913
Banashankari,2018,Murder,21-06-2018,23:30:00,12.924377,77.582729
Banashankari,2018,Murder,17-07-2018,21:15:00,12.920604,77.520557
Banashankari,2016,Murder,18-06-2016,21:00:00,12.93878218,77.57956109
Banashankari,2017,Murder,02-07-2017,18:30:00,12.9399013,77.57337112
Banashankari,2019,Murder,29-07-2019,18:00:00,12.944557,77.57758
Banashankari,2015,Murder,07-01-2015,06:00:00,12.9076508,77.5951967
Banashankari,2015,Murder,26-01-2015,04:10:00,12.9076508,77.5951967
Banashankari,2015,Murder,08-11-2015,08:00:00,12.9030543,77.5813948
Banashankari,2016,Murder,16-05-2016,07:30:00,12.9036647,77.5785439
Banashankari,2016,Murder,06-09-2016,09:15:00,12.9004589,77.5684636
Banashankari,2016,Murder,11-09-2016,02:50:00,12.909427,77.5706543
Banashankari,2016,Murder,21-11-2016,02:20:00,12.9039655,77.5804308
Banashankari,2018,Murder,01-01-2018,02:00:00,12.9039653,77.5738647
Banashankari,2018,Murder,01-01-2018,02:15:00,12.9124543,77.5737283
Banashankari,2019,Murder,25-08-2019,01:30:00,12.9108342,77.5866704
Banashankari,2019,Murder,25-08-2019,02:30:00,12.9071236,77.583816
Banashankari,2016,Murder,02-12-2016,22:30:00,12.91986,77.56931
Banashankari,2017,Murder,27-11-2017,11:00:00,12.958864,77.638363
Banashankari,2015,Murder,23-07-2015,16:00:00,12.946595,77.59197
Banashankari,2015,Murder,23-12-2015,16:30:00,12.945264,77.59271
Banashankari,2016,Murder,10-04-2016,22:00:00,12.946042,77.593699
Banashankari,2016,Murder,16-05-2016,21:30:00,12.946042,77.593699
Banashankari,2019,Murder,22-06-2019,02:00:00,12.944408,77.593165
Banashankari,2015,Murder,05-02-2015,06:30:00,12.89050892,77.57361002
Banashankari,2015,Murder,09-02-2015,15:00:00,12.90976685,77.55679873
Banashankari,2015,Murder,15-03-2015,16:45:00,12.901082,77.54753806
Banashankari,2015,Murder,26-03-2015,21:45:00,12.86854765,77.5801126
Banashankari,2015,Murder,20-05-2015,09:45:00,12.90958449,77.55159728
Banashankari,2017,Murder,26-02-2017,20:10:00,12.90245473,77.54181407
Banashankari,2017,Murder,12-03-2017,21:00:00,12.88563257,77.5482591
Banashankari,2017,Murder,26-04-2017,23:50:00,12.88948381,77.56232091
Banashankari,2017,Murder,13-10-2017,03:00:00,12.90108207,77.54753806
Banashankari,2018,Murder,12-01-2018,22:30:00,12.9057223,77.53558126
Banashankari,2018,Murder,10-06-2018,03:00:00,12.88289563,77.56647782
Banashankari,2018,Murder,28-09-2018,10:30:00,12.8967726,77.5445644
Banashankari,2019,Murder,08-05-2019,13:00:00,12.91082367,77.54398174
Banashankari,2019,Murder,14-07-2019,21:45:00,12.913512,77.554144
Banashankari,2019,Murder,05-10-2019,17:30:00,12.91084893,77.53745649
Banashankari,2015,Murder,22-02-2015,15:00:00,12.87583,77.511157
Banashankari,2015,Murder,17-03-2015,05:00:00,12.894725,77.542178
Banashankari,2015,Murder,29-03-2015,16:00:00,12.874853,77.554205
Banashankari,2016,Murder,14-01-2016,14:45:00,12.860873,77.520947
Banashankari,2017,Murder,17-01-2017,12:30:00,12.864755,77.528047
Banashankari,2017,Murder,13-04-2017,12:15:00,12.871198,77.536856
Banashankari,2017,Murder,24-04-2017,10:00:00,12.853954,77.553705
Banashankari,2017,Murder,05-08-2017,04:00:00,12.870574,77.571346
Banashankari,2017,Murder,22-08-2017,04:00:00,12.87548,77.535128
Banashankari,2018,Murder,17-01-2018,22:00:00,12.870129,77.556345
Banashankari,2018,Murder,14-07-2018,21:00:00,12.878193,77.535515
Banashankari,2018,Murder,19-09-2018,18:00:00,12.848726,77.572816
Banashankari,2018,Murder,16-10-2018,19:00:00,12.872393,77.557753
Banashankari,2018,Murder,27-10-2018,10:10:00,12.871255,77.56033
Banashankari,2018,Murder,03-11-2018,20:00:00,12.879671,77.54543
Banashankari,2019,Murder,19-08-2019,14:00:00,12.859739,77.562719
Banashankari,2019,Murder,14-10-2019,01:00:00,12.862041,77.563487
Banashankari,2019,Murder,17-11-2019,20:30:00,12.893051,77.543007
Banashankari,2017,Murder,04-03-2017,01:30:00,12.882152,77.565325
Banashankari,2017,Murder,29-07-2017,08:45:00,12.84488,77.583729
Banashankari,2017,Murder,01-11-2017,15:00:00,12.890277,77.57144
Banashankari,2017,Murder,18-11-2017,00:00:00,12.885583,77.57054
Banashankari,2018,Murder,07-09-2018,04:30:00,12.889932,77.57465
Banashankari,2018,Murder,01-10-2018,00:00:00,12.861345,77.579767
Banashankari,2018,Murder,21-11-2018,23:50:00,12.845887,77.583885
Banashankari,2019,Murder,13-06-2019,16:10:00,12.873733,77.579546
Banashankari,2017,Murder,07-05-2017,16:00:00,12.875176,77.57889
Banashankari,2017,Murder,27-08-2017,16:15:00,12.898898,77.576405
Banashankari,2017,Murder,08-10-2017,08:00:00,12.906331,77.59179
Banashankari,2017,Murder,25-11-2017,04:00:00,12.90903,77.58764
Banashankari,2018,Murder,02-05-2018,17:30:00,12.906448,77.587569
Banashankari,2019,Murder,05-08-2019,18:45:00,12.89643,77.578607
Banashankari,2019,Murder,26-11-2019,10:30:00,12.901612,77.586583
Banashankari,2016,Murder,23-06-2016,17:00:00,12.937792,77.537268
Banashankari,2017,Murder,08-01-2017,08:30:00,12.939585,77.544317
Banashankari,2017,Murder,21-04-2017,09:10:00,12.937792,77.537268
Banashankari,2018,Murder,08-04-2018,03:00:00,12.946026,77.544111
Banashankari,2018,Murder,09-07-2018,15:00:00,12.940271,77.542692
Banashankari,2016,Murder,15-04-2016,04:00:00,12.94865677,77.56227641
Banashankari,2017,Murder,07-07-2017,22:00:00,12.94953,77.56316
Banashankari,2017,Murder,14-07-2017,17:00:00,12.94953,77.56316
Banashankari,2015,Murder,15-09-2015,18:30:00,12.96053995,77.57161726
Banashankari,2016,Murder,05-05-2016,17:45:00,12.95608437,77.57561273
Banashankari,2019,Murder,04-12-2019,23:00:00,12.94885,77.55255
Banashankari,2016,Murder,09-04-2016,01:00:00,12.930313,77.554418
Banashankari,2016,Murder,23-06-2016,05:00:00,12.926431,77.544097
Banashankari,2016,Murder,26-06-2016,04:00:00,12.9289,77.554688
Banashankari,2018,Murder,10-03-2018,11:30:00,12.930848,77.562656
Banashankari,2018,Murder,30-09-2018,01:00:00,12.921084,77.540512
Banashankari,2019,Murder,29-04-2019,04:00:00,12.931413,77.566018
Banashankari,2019,Murder,11-09-2019,09:45:00,12.920844,77.543006
Banashankari,2019,Murder,23-09-2019,04:30:00,12.923045,77.541396
Banashankari,2019,Murder,13-11-2019,01:00:00,12.93336,77.550661
Banashankari,2016,AttemptedMurder,10-02-2016,07:00:00,12.971599,77.594563
Banashankari,2016,AttemptedMurder,09-11-2016,13:30:00,12.80642,77.52537
Banashankari,2017,AttemptedMurder,15-01-2017,22:15:00,12.88605,77.494843
Banashankari,2017,AttemptedMurder,21-01-2017,23:50:00,12.921755,77.588346
Banashankari,2017,AttemptedMurder,12-06-2017,07:35:00,12.922076,77.5589539
Banashankari,2018,AttemptedMurder,22-05-2018,18:00:00,12.835635,77.653354
Banashankari,2018,AttemptedMurder,13-08-2018,16:45:00,12.925635,77.583354
Banashankari,2018,AttemptedMurder,30-11-2018,20:00:00,12.28784,76.63313
Banashankari,2018,AttemptedMurder,02-12-2018,16:25:00,12.79642,77.50537
Banashankari,2019,AttemptedMurder,28-04-2019,19:30:00,12.93443,77.592697
Banashankari,2015,AttemptedMurder,01-02-2015,23:15:00,12.943773,77.573418
Banashankari,2015,AttemptedMurder,10-08-2015,10:30:00,12.941212,77.57344
Banashankari,2016,AttemptedMurder,03-05-2017,11:00:00,12.941716,77.573891
Banashankari,2017,AttemptedMurder,11-09-2017,11:30:00,12.941946,77.574073
Banashankari,2017,AttemptedMurder,09-11-2017,00:15:00,12.935305,77.572075
Banashankari,2018,AttemptedMurder,17-05-2018,11:30:00,12.938602,77.575583
Banashankari,2019,AttemptedMurder,19-11-2019,14:30:00,12.942962,77.568212
Banashankari,2015,AttemptedMurder,29-04-2015,04:05:00,12.9071234,77.5772499
Banashankari,2015,AttemptedMurder,11-05-2015,23:46:00,12.9021964,77.5472
Banashankari,2015,AttemptedMurder,02-09-2015,22:50:00,12.9047055,77.5868222
Banashankari,2015,AttemptedMurder,13-10-2015,23:01:00,12.8996863,77.5719224
Banashankari,2015,AttemptedMurder,29-10-2015,08:35:00,12.91655,77.5945793
Banashankari,2015,AttemptedMurder,25-12-2015,21:45:00,12.9165477,77.5617482
Banashankari,2016,AttemptedMurder,04-03-2016,22:01:00,12.9111818,77.5739301
Banashankari,2016,AttemptedMurder,31-03-2016,15:35:00,12.8896959,77.543055
Banashankari,2016,AttemptedMurder,29-08-2016,17:01:00,12.9036647,77.5785439
Banashankari,2016,AttemptedMurder,05-09-2016,11:30:00,12.9423522,77.5027961
Banashankari,2016,AttemptedMurder,20-10-2016,13:15:00,12.909427,77.5706543
Banashankari,2016,AttemptedMurder,22-10-2016,22:45:00,12.9093248,77.5591563
Banashankari,2016,AttemptedMurder,09-12-2016,00:00:00,12.8879049,77.5774295
Banashankari,2017,AttemptedMurder,08-05-2017,22:01:00,12.8879043,77.5621085
Banashankari,2018,AttemptedMurder,27-03-2018,18:20:00,12.8879031,77.5621085
Banashankari,2018,AttemptedMurder,12-06-2018,18:30:00,12.9105665,77.571023
Banashankari,2018,AttemptedMurder,28-08-2018,11:20:00,12.9125802,77.5731949
Banashankari,2019,AttemptedMurder,26-01-2019,18:40:00,12.9125802,77.5731949
Banashankari,2019,AttemptedMurder,28-03-2019,03:00:00,12.9263748,77.5664358
Banashankari,2019,AttemptedMurder,14-04-2019,01:00:00,12.9122435,77.5829634
Banashankari,2019,AttemptedMurder,20-04-2019,17:00:00,12.9204433,77.5663689
Banashankari,2017,AttemptedMurder,03-05-2017,17:00:00,12.87974,77.50031
Banashankari,2017,AttemptedMurder,01-10-2017,06:00:00,12.92957,77.57276
Banashankari,2017,AttemptedMurder,08-11-2017,23:45:00,12.91851,77.58122
Banashankari,2017,AttemptedMurder,09-11-2017,05:00:00,12.87974,77.50031
Banashankari,2018,AttemptedMurder,15-01-2018,18:15:00,12.89066,77.575524
Banashankari,2019,AttemptedMurder,11-03-2019,13:15:00,13.01965,77.60673
Banashankari,2015,AttemptedMurder,22-03-2015,14:30:00,12.944814,77.587996
Banashankari,2015,AttemptedMurder,11-04-2015,14:00:00,12.942789,77.596405
Banashankari,2015,AttemptedMurder,22-07-2015,18:30:00,12.946042,77.593699
Banashankari,2015,AttemptedMurder,06-08-2015,21:00:00,12.93481,77.591525
Banashankari,2015,AttemptedMurder,11-08-2015,00:15:00,12.945283,77.58671
Banashankari,2015,AttemptedMurder,16-08-2015,20:30:00,12.942789,77.596405
Banashankari,2015,AttemptedMurder,03-09-2015,20:00:00,12.934073,77.592244
Banashankari,2015,AttemptedMurder,06-09-2015,20:00:00,12.944485,77.591988
Banashankari,2015,AttemptedMurder,03-10-2015,09:15:00,12.945602,77.588022
Banashankari,2015,AttemptedMurder,17-11-2015,21:00:00,12.946595,77.59197
Banashankari,2016,AttemptedMurder,08-03-2016,13:15:00,12.944814,77.587996
Banashankari,2016,AttemptedMurder,20-03-2016,13:00:00,12.944814,77.587996
Banashankari,2016,AttemptedMurder,26-04-2016,04:00:00,12.942707,77.585262
Banashankari,2017,AttemptedMurder,14-06-2017,04:30:00,12.935847,77.593125
Banashankari,2017,AttemptedMurder,06-07-2017,20:45:00,12.944265,77.593685
Banashankari,2017,AttemptedMurder,19-12-2017,14:00:00,12.945058,77.591578
Banashankari,2018,AttemptedMurder,25-10-2018,10:45:00,12.9446676,77.592128
Banashankari,2018,AttemptedMurder,28-11-2018,17:00:00,12.941015,77.580237
Banashankari,2018,AttemptedMurder,24-12-2018,20:00:00,12.9446676,77.592128
Banashankari,2019,AttemptedMurder,06-01-2019,15:00:00,12.938585,77.58509
Banashankari,2019,AttemptedMurder,18-02-2019,09:45:00,12.946428,77.591183
Banashankari,2019,AttemptedMurder,27-02-2019,13:30:00,12.951431,77.590558
Banashankari,2019,AttemptedMurder,08-04-2019,12:00:00,12.945058,77.591578
Banashankari,2019,AttemptedMurder,07-08-2019,12:00:00,12.946042,77.593699
Banashankari,2019,AttemptedMurder,09-12-2019,21:00:00,12.942008,77.593672
Banashankari,2019,AttemptedMurder,10-12-2019,21:30:00,12.936049,77.592597
Banashankari,2019,AttemptedMurder,22-12-2019,16:30:00,12.943814,77.59715
Banashankari,2015,AttemptedMurder,21-01-2015,12:30:00,12.89062558,77.56405571
Banashankari,2015,AttemptedMurder,30-04-2015,15:00:00,12.89117067,77.5699034
Banashankari,2015,AttemptedMurder,22-05-2015,19:45:00,12.88290759,77.56690606
Banashankari,2016,AttemptedMurder,11-01-2016,21:15:00,12.917986,77.553778
Banashankari,2016,AttemptedMurder,31-01-2016,10:00:00,12.90759817,77.53481056
Banashankari,2016,AttemptedMurder,22-02-2016,08:15:00,12.91273921,77.54878858
Banashankari,2016,AttemptedMurder,29-02-2016,17:40:00,12.90913455,77.55325268
Banashankari,2016,AttemptedMurder,07-03-2016,22:45:00,12.90862205,77.55531561
Banashankari,2016,AttemptedMurder,30-03-2016,12:15:00,12.88867402,77.57312221
Banashankari,2016,AttemptedMurder,07-04-2016,14:35:00,12.88867402,77.57312221
Banashankari,2016,AttemptedMurder,25-06-2016,20:00:00,12.9046755,77.53001756
Banashankari,2016,AttemptedMurder,07-08-2016,20:45:00,12.89572496,77.5719447
Banashankari,2017,AttemptedMurder,06-06-2017,23:45:00,12.91102435,77.53917778
Banashankari,2017,AttemptedMurder,15-09-2017,10:00:00,12.89900112,77.544042
Banashankari,2017,AttemptedMurder,04-10-2017,22:15:00,12.90827601,77.55022679
Banashankari,2017,AttemptedMurder,08-10-2017,21:30:00,12.91422266,77.53929427
Banashankari,2017,AttemptedMurder,08-12-2017,07:30:00,12.8997408,77.54951691
Banashankari,2018,AttemptedMurder,04-02-2018,18:15:00,12.91739661,77.54533797
Banashankari,2018,AttemptedMurder,28-02-2018,18:02:00,12.91022894,77.5481594
Banashankari,2018,AttemptedMurder,14-04-2018,13:45:00,12.90471042,77.54488816
Banashankari,2018,AttemptedMurder,08-12-2018,21:00:00,12.90988782,77.55763608
Banashankari,2019,AttemptedMurder,14-01-2019,12:15:00,12.9057223,77.53558126
Banashankari,2019,AttemptedMurder,18-02-2019,10:30:00,12.88520621,77.56866459
Banashankari,2019,AttemptedMurder,13-03-2019,08:00:00,12.904425,77.528388
Banashankari,2019,AttemptedMurder,03-04-2019,21:00:00,12.89062558,77.56405571
Banashankari,2019,AttemptedMurder,25-10-2019,00:45:00,12.9057223,77.53558126
Banashankari,2015,AttemptedMurder,02-01-2015,13:15:00,12.885536,77.542507
Banashankari,2015,AttemptedMurder,20-03-2015,21:00:00,12.870927,77.536764
Banashankari,2015,AttemptedMurder,05-04-2015,21:00:00,12.891626,77.496854
Banashankari,2015,AttemptedMurder,14-05-2015,14:00:00,12.862772,77.531239
Banashankari,2015,AttemptedMurder,17-09-2015,20:30:00,12.876155,77.53255
Banashankari,2015,AttemptedMurder,15-10-2015,09:30:00,12.872936,77.528647
Banashankari,2016,AttemptedMurder,30-03-2016,17:00:00,12.874927,77.542694
Banashankari,2016,AttemptedMurder,29-06-2019,11:00:00,12.870315,77.5375
Banashankari,2016,AttemptedMurder,08-08-2016,15:00:00,12.872491,77560741
Banashankari,2016,AttemptedMurder,08-08-2016,15:30:00,12.872491,77560741
Banashankari,2016,AttemptedMurder,28-09-2016,13:00:00,12.876095,77.546538
Banashankari,2016,AttemptedMurder,25-11-2016,00:15:00,12.879245,77.512528
Banashankari,2016,AttemptedMurder,28-11-2016,17:00:00,12.891048,77.542411
Banashankari,2016,AttemptedMurder,03-12-2016,07:00:00,12.88374,77.501315
Banashankari,2017,AttemptedMurder,01-02-2017,22:30:00,12.856318,77.559623
Banashankari,2017,AttemptedMurder,27-02-2017,23:15:00,12.895099,77.542102
Banashankari,2017,AttemptedMurder,11-04-2017,01:00:00,12.869881,77.525669
Banashankari,2017,AttemptedMurder,17-05-2017,13:30:00,12.868478,77.521805
Banashankari,2017,AttemptedMurder,10-06-2017,14:45:00,12.877804,77.533739
Banashankari,2017,AttemptedMurder,16-08-2017,10:30:00,12.863084,77.526325
Banashankari,2017,AttemptedMurder,19-11-2017,12:10:00,12.880893,77.543751
Banashankari,2017,AttemptedMurder,26-11-2017,22:00:00,12.874507,77.529564
Banashankari,2018,AttemptedMurder,11-02-2018,12:00:00,12.853218,77.553667
Banashankari,2018,AttemptedMurder,01-04-2018,08:30:00,12.881532,77.511282
Banashankari,2018,AttemptedMurder,18-06-2018,21:15:00,12.877385,77.534077
Banashankari,2018,AttemptedMurder,11-09-2018,23:30:00,12.867237,77.535278
Banashankari,2018,AttemptedMurder,26-10-2018,13:00:00,12.878813,77.482329
Banashankari,2018,AttemptedMurder,22-11-2018,18:30:00,12.85092,77.557048
Banashankari,2019,AttemptedMurder,07-04-2019,03:45:00,12.880754,77.549448
Banashankari,2019,AttemptedMurder,04-09-2019,18:30:00,12.895797,77.536992
Banashankari,2019,AttemptedMurder,05-09-2019,06:30:00,12.865399,77.520688
Banashankari,2019,AttemptedMurder,17-09-2019,14:00:00,12.865652,77.516896
Banashankari,2017,AttemptedMurder,31-05-2017,09:00:00,12.881457,77.573157
Banashankari,2017,AttemptedMurder,02-07-2017,12:30:00,12.85708,77.577065
Banashankari,2017,AttemptedMurder,12-10-2017,22:30:00,12.899251,77.576456
Banashankari,2017,AttemptedMurder,02-12-2017,23:00:00,12.88967,77.571871
Banashankari,2017,AttemptedMurder,03-12-2017,00:10:00,12.871945,77.57484
Banashankari,2018,AttemptedMurder,05-02-2019,15:20:00,12.855507,77.587458
Banashankari,2018,AttemptedMurder,30-03-2019,04:15:00,12.888075,77.570911
Banashankari,2018,AttemptedMurder,11-04-2018,09:40:00,12.88245,77.575277
Banashankari,2018,AttemptedMurder,26-05-2018,19:00:00,12.871945,77.57484
Banashankari,2018,AttemptedMurder,02-07-2018,20:54:00,12.881966,77.566281
Banashankari,2018,AttemptedMurder,31-07-2018,13:10:00,12.84856,77.58442
Banashankari,2018,AttemptedMurder,25-08-2018,05:30:00,12.870638,77.583264
Banashankari,2018,AttemptedMurder,26-04-2018,17:00:00,12.881012,77.57636
Banashankari,2019,AttemptedMurder,05-02-2019,21:00:00,12.88967,77.571871
Banashankari,2019,AttemptedMurder,30-03-2019,07:00:00,12.878993,77.557886
Banashankari,2019,AttemptedMurder,31-03-2019,07:15:00,12.880183,77.567401
Banashankari,2019,AttemptedMurder,03-04-2019,21:10:00,12.896392,77.570185
Banashankari,2019,AttemptedMurder,04-04-2019,07:00:00,12.89639,77.570185
Banashankari,2019,AttemptedMurder,30-05-2019,23:15:00,12.840624,77.580569
Banashankari,2019,AttemptedMurder,20-11-2019,16:30:00,12.88818,77.570987
Banashankari,2019,AttemptedMurder,25-11-2019,12:30:00,12.843536,77.5836
Banashankari,2017,AttemptedMurder,26-11-2017,03:00:00,12.885931,77.585941
Banashankari,2018,AttemptedMurder,11-04-2018,11:30:00,12.90903,77.58764
Banashankari,2018,AttemptedMurder,07-12-2018,21:00:00,12.902358,77.589837
Banashankari,2019,AttemptedMurder,13-11-2019,19:00:00,12.881791,77.588689
Banashankari,2015,AttemptedMurder,10-02-2015,19:00:00,12.91241826,77.56410484
Banashankari,2015,AttemptedMurder,06-03-2015,22:00:00,12.89991364,77.57249095
Banashankari,2015,AttemptedMurder,07-07-2015,17:00:00,12.90260728,77.56148874
Banashankari,2015,AttemptedMurder,29-07-2015,18:30:00,12.90218746,77.57262417
Banashankari,2015,AttemptedMurder,29-07-2015,12:00:00,12.90218746,77.57262417
Banashankari,2015,AttemptedMurder,03-12-2015,16:30:00,12.90852035,77.57252653
Banashankari,2015,AttemptedMurder,13-12-2015,21:00:00,12.91412564,77.56333546
Banashankari,2015,AttemptedMurder,19-12-2015,12:00:00,12.90218746,77.57262417
Banashankari,2016,AttemptedMurder,07-01-2016,21:00:00,12.90715124,77.57065327
Banashankari,2016,AttemptedMurder,09-01-2016,22:30:00,12.91054686,77.56074553
Banashankari,2016,AttemptedMurder,27-01-2016,15:15:00,12.91566688,77.56156532
Banashankari,2016,AttemptedMurder,03-05-2016,22:00:00,12.90366644,77.56746087
Banashankari,2016,AttemptedMurder,04-06-2016,11:00:00,12.89271943,77.56681596
Banashankari,2016,AttemptedMurder,07-07-2016,15:30:00,12.91449059,77.57210648
Banashankari,2016,AttemptedMurder,31-07-2016,20:40:00,12.91449059,77.57210648
Banashankari,2016,AttemptedMurder,07-08-2016,00:30:00,12.90734054,77.57261192
Banashankari,2016,AttemptedMurder,16-08-2016,23:01:00,12.9043309,77.56846815
Banashankari,2016,AttemptedMurder,05-09-2016,17:00:00,12.90089276,77.56988137
Banashankari,2016,AttemptedMurder,03-09-2016,15:30:00,12.91629741,77.57079562
Banashankari,2016,AttemptedMurder,01-11-2016,11:55:00,12.89819504,77.56937533
Banashankari,2016,AttemptedMurder,21-12-2016,00:20:00,12.89880749,77.57229001
Banashankari,2017,AttemptedMurder,04-02-2017,21:00:00,12.91249413,77.57240566
Banashankari,2017,AttemptedMurder,24-03-2017,21:00:00,12.90366644,77.56746087
Banashankari,2017,AttemptedMurder,09-06-2017,23:00:00,12.89645157,77.56024331
Banashankari,2017,AttemptedMurder,23-08-2017,21:00:00,12.90260728,77.56148874
Banashankari,2017,AttemptedMurder,22-11-2017,22:30:00,12.90071316,77.56512395
Banashankari,2017,AttemptedMurder,27-11-2017,21:00:00,12.9079108,77.56673681
Banashankari,2018,AttemptedMurder,13-03-2018,18:00:00,12.91351662,77.5670477
Banashankari,2018,AttemptedMurder,29-05-2018,19:00:00,12.90089276,77.56988137
Banashankari,2018,AttemptedMurder,18-06-2018,14:00:00,12.9043309,77.56846815
Banashankari,2018,AttemptedMurder,26-06-2018,15:00:00,12.91514368,77.56941913
Banashankari,2018,AttemptedMurder,09-07-2018,14:00:00,12.90233856,77.56532528
Banashankari,2018,AttemptedMurder,18-07-2018,23:00:00,12.89823645,77.56947621
Banashankari,2018,AttemptedMurder,05-09-2020,21:00:00,12.90509645,77.571337
Banashankari,2018,AttemptedMurder,03-11-2018,18:00:00,12.90617125,77.56984584
Banashankari,2018,AttemptedMurder,07-12-2018,23:30:00,12.91351662,77.5670477
Banashankari,2019,AttemptedMurder,29-01-2019,22:30:00,12.89684755,77.56748099
Banashankari,2019,AttemptedMurder,17-08-2019,22:30:00,12.89790647,77.5594981
Banashankari,2019,AttemptedMurder,08-09-2019,13:30:00,12.89143882,77.56450442
Banashankari,2015,AttemptedMurder,09-09-2015,05:00:00,12.931754,77.539058
Banashankari,2015,AttemptedMurder,18-09-2015,02:00:00,12.936892,77.551396
Banashankari,2015,AttemptedMurder,28-10-2015,23:55:00,12.936135,77.545152
Banashankari,2016,AttemptedMurder,02-06-2016,08:00:00,12.937792,77.537268
Banashankari,2016,AttemptedMurder,01-01-2016,11:30:00,12.939647,77.552168
Banashankari,2016,AttemptedMurder,12-03-2016,16:00:00,12.943851,77.548762
Banashankari,2016,AttemptedMurder,03-11-2016,22:30:00,12.939585,77.544317
Banashankari,2016,AttemptedMurder,10-11-2016,22:15:00,12.933474,77.543107
Banashankari,2016,AttemptedMurder,27-04-2016,21:30:00,12.937343,77.537022
Banashankari,2016,AttemptedMurder,12-05-2016,11:30:00,12.930897,77.53865
Banashankari,2016,AttemptedMurder,30-11-2016,22:15:00,12.555886,77.321119
Banashankari,2017,AttemptedMurder,05-03-2017,19:00:00,12.939647,77.552168
Banashankari,2017,AttemptedMurder,07-12-2017,20:30:00,12.936892,77.551396
Banashankari,2018,AttemptedMurder,01-12-2018,22:00:00,12.93586,77.54388
Banashankari,2019,AttemptedMurder,10-12-2019,22:00:00,12.940715,77.545315
Banashankari,2016,AttemptedMurder,30-05-2016,01:30:00,12.94953,77.56316
Banashankari,2017,AttemptedMurder,20-03-2017,09:00:00,12.94953,77.56316
Banashankari,2018,AttemptedMurder,12-03-2018,21:30:00,12.951433,77.567242
Banashankari,2018,AttemptedMurder,16-03-2018,15:00:00,12.953511,77.559792
Banashankari,2018,AttemptedMurder,10-04-2018,10:30:00,12.95046684,77.5643001
Banashankari,2018,AttemptedMurder,06-06-2018,19:00:00,12.948701,77.559813
Banashankari,2019,AttemptedMurder,18-06-2019,11:30:00,12.95014,77.5604
Banashankari,2019,AttemptedMurder,17-07-2019,21:30:00,12.94968,77.56202
Banashankari,2019,AttemptedMurder,20-09-2019,02:40:00,12.94827,77.55944
Banashankari,2019,AttemptedMurder,14-11-2019,22:30:00,12.94951,77.56312
Banashankari,2019,AttemptedMurder,22-11-2019,12:30:00,12.94953,77.56316
Banashankari,2019,AttemptedMurder,02-12-2019,23:00:00,12.94953,77.56316
Banashankari,2017,AttemptedMurder,24-08-2017,16:00:00,12.9533,77.57242
Banashankari,2017,AttemptedMurder,29-09-2019,19:00:00,12.948775,77.572542
Banashankari,2017,AttemptedMurder,10-09-2017,04:03:00,12.95145602,77.57991563
Banashankari,2017,AttemptedMurder,03-11-2017,19:03:00,12.95372208,77.57577085
Banashankari,2018,AttemptedMurder,22-08-2018,17:03:00,12.95627845,77.57656653
Banashankari,2015,AttemptedMurder,04-01-2015,15:15:00,12.9394,77.5543
Banashankari,2015,AttemptedMurder,16-01-2015,12:15:00,12.9365,77.556
Banashankari,2015,AttemptedMurder,02-02-2015,17:00:00,12.5614,77.3305
Banashankari,2015,AttemptedMurder,25-03-2015,18:00:00,12.5638,77.3316
Banashankari,2015,AttemptedMurder,28-04-2015,02:30:00,12.565,77.3633
Banashankari,2015,AttemptedMurder,02-06-2015,21:00:00,12.5648,77.3348
Banashankari,2015,AttemptedMurder,19-09-2015,18:30:00,12.5629,77.3313
Banashankari,2016,AttemptedMurder,18-07-2016,12:15:00,12.5653,77.3319
Banashankari,2016,AttemptedMurder,09-09-2016,09:50:00,12.561,77.3317
Banashankari,2016,AttemptedMurder,27-10-2016,13:30:00,12.5626,77.3327
Banashankari,2017,AttemptedMurder,10-02-2017,08:45:00,12.9324412,77.564925
Banashankari,2017,AttemptedMurder,01-05-2017,21:30:00,12.5641,77.3316
Banashankari,2017,AttemptedMurder,06-07-2017,11:15:00,12.5658,77.334
Banashankari,2017,AttemptedMurder,18-07-2017,18:30:00,12.5631,77.3315
Banashankari,2017,AttemptedMurder,05-02-2017,22:00:00,12.5546,77.3403
Banashankari,2018,AttemptedMurder,14-07-2018,23:40:00,12.5643,77.3331
Banashankari,2019,AttemptedMurder,04-02-2019,12:30:00,12.5629,77.3454
Banashankari,2019,AttemptedMurder,04-04-2019,21:15:00,12.5649,77.3492
Banashankari,2019,AttemptedMurder,30-04-2019,12:30:00,12.5668,77.3323
Banashankari,2019,AttemptedMurder,31-12-2019,12:15:00,12.5654,77.3309
Banashankari,2015,AttemptedMurder,01-01-2015,02:00:00,12.933307,77.555896
Banashankari,2015,AttemptedMurder,03-11-2015,22:40:00,12.932948,77.555739
Banashankari,2016,AttemptedMurder,26-06-2016,11:40:00,12.925628,77.558118
Banashankari,2016,AttemptedMurder,28-08-2016,19:00:00,12.92281,77.549459
Banashankari,2016,AttemptedMurder,12-09-2016,19:00:00,12.930583,77.553237
Banashankari,2016,AttemptedMurder,11-10-2016,23:45:00,12.933015,77.550397
